uid	source	scene	sent	qidx	dialogue	context
3_98	狼与尾巴的圆舞	3	98	0	这真是天大的好消息啊！有了这笔钱，过冬物资就不用愁了！哎呀，本来以为今年要完蛋了呢，这样主教大人和村长都能先安心了吧。快把他们叫回来，要去买东西了。	艾莉莎清咳两声，要兴奋的人们安静。 ‖ “解开山的秘密，并引荐德堡商行买山的，就是罗伦斯先生和赫萝小姐。” ‖ 听了艾莉莎这么介绍，他们先前的警戒全都飞到九霄云外，手握到都痛了，还热情地拥抱。 ‖ ►“这真是天大的好消息啊！有了这笔钱，过冬物资就不用愁了！哎呀，本来以为今年要完蛋了呢，这样主教大人和村长都能先安心了吧。快把他们叫回来，要去买东西了。” ‖ 面对谢天谢地，庆幸逃过一劫的人们，艾莉莎将汇票收回怀里说道： ‖ “看来劳德商行的状况比信上说的还糟呢。”
3_100	狼与尾巴的圆舞	3	100	0	看来劳德商行的状况比信上说的还糟呢。	听了艾莉莎这么介绍，他们先前的警戒全都飞到九霄云外，手握到都痛了，还热情地拥抱。 ‖ “这真是天大的好消息啊！有了这笔钱，过冬物资就不用愁了！哎呀，本来以为今年要完蛋了呢，这样主教大人和村长都能先安心了吧。快把他们叫回来，要去买东西了。” ‖ 面对谢天谢地，庆幸逃过一劫的人们，艾莉莎将汇票收回怀里说道： ‖ ►“看来劳德商行的状况比信上说的还糟呢。” ‖ “咦？” ‖ 艾莉莎用甚至有点冰冷的目光看着他们。
3_101	狼与尾巴的圆舞	3	101	0	咦？	“这真是天大的好消息啊！有了这笔钱，过冬物资就不用愁了！哎呀，本来以为今年要完蛋了呢，这样主教大人和村长都能先安心了吧。快把他们叫回来，要去买东西了。” ‖ 面对谢天谢地，庆幸逃过一劫的人们，艾莉莎将汇票收回怀里说道： ‖ “看来劳德商行的状况比信上说的还糟呢。” ‖ ►“咦？” ‖ 艾莉莎用甚至有点冰冷的目光看着他们。 ‖ 赫萝交互看着双方，等好戏上场。
3_104	狼与尾巴的圆舞	3	104	0	据我所知，劳德商行已经帮了瓦兰主教区很多年……你们应该不是只想着拿卖山的钱自保，不管他们的死活吧？	“咦？” ‖ 艾莉莎用甚至有点冰冷的目光看着他们。 ‖ 赫萝交互看着双方，等好戏上场。 ‖ ►“据我所知，劳德商行已经帮了瓦兰主教区很多年……你们应该不是只想着拿卖山的钱自保，不管他们的死活吧？” ‖ 主教区的人听了显得很为难。 ‖ “可、可是艾莉莎小姐，插手这件事，多半不会有好下场啊。您真的想用那张汇票救劳德商行吗？他们欠钱不给耶？”
3_106	狼与尾巴的圆舞	3	106	0	可、可是艾莉莎小姐，插手这件事，多半不会有好下场啊。您真的想用那张汇票救劳德商行吗？他们欠钱不给耶？	赫萝交互看着双方，等好戏上场。 ‖ “据我所知，劳德商行已经帮了瓦兰主教区很多年……你们应该不是只想着拿卖山的钱自保，不管他们的死活吧？” ‖ 主教区的人听了显得很为难。 ‖ ►“可、可是艾莉莎小姐，插手这件事，多半不会有好下场啊。您真的想用那张汇票救劳德商行吗？他们欠钱不给耶？” ‖ “如果劳德商行有救，那么帮这个忙，有好处的不只是他们而已。” ‖ “这……这怎么说……？”
3_107	狼与尾巴的圆舞	3	107	0	如果劳德商行有救，那么帮这个忙，有好处的不只是他们而已。	“据我所知，劳德商行已经帮了瓦兰主教区很多年……你们应该不是只想着拿卖山的钱自保，不管他们的死活吧？” ‖ 主教区的人听了显得很为难。 ‖ “可、可是艾莉莎小姐，插手这件事，多半不会有好下场啊。您真的想用那张汇票救劳德商行吗？他们欠钱不给耶？” ‖ ►“如果劳德商行有救，那么帮这个忙，有好处的不只是他们而已。” ‖ “这……这怎么说……？” ‖ 艾莉莎清咳后解释：
3_108	狼与尾巴的圆舞	3	108	0	这……这怎么说……？	主教区的人听了显得很为难。 ‖ “可、可是艾莉莎小姐，插手这件事，多半不会有好下场啊。您真的想用那张汇票救劳德商行吗？他们欠钱不给耶？” ‖ “如果劳德商行有救，那么帮这个忙，有好处的不只是他们而已。” ‖ ►“这……这怎么说……？” ‖ 艾莉莎清咳后解释： ‖ “他们付不了钱，就等于村人们辛辛苦苦种出来的庄稼得不到回报，只要帮他们度过难关，回报就回来了。如果丢下这笔钱不管，不仅对主教区来说是个损害，对村人甚至神的羔羊们的辛劳都是种侮辱，你们不这么想吗？难道单纯用别的利益来填补损失，就天下太平了吗？你们这种想法，是在践踏所有拼命工作的人啊！”
3_110	狼与尾巴的圆舞	3	110	0	他们付不了钱，就等于村人们辛辛苦苦种出来的庄稼得不到回报，只要帮他们度过难关，回报就回来了。如果丢下这笔钱不管，不仅对主教区来说是个损害，对村人甚至神的羔羊们的辛劳都是种侮辱，你们不这么想吗？难道单纯用别的利益来填补损失，就天下太平了吗？你们这种想法，是在践踏所有拼命工作的人啊！	“如果劳德商行有救，那么帮这个忙，有好处的不只是他们而已。” ‖ “这……这怎么说……？” ‖ 艾莉莎清咳后解释： ‖ ►“他们付不了钱，就等于村人们辛辛苦苦种出来的庄稼得不到回报，只要帮他们度过难关，回报就回来了。如果丢下这笔钱不管，不仅对主教区来说是个损害，对村人甚至神的羔羊们的辛劳都是种侮辱，你们不这么想吗？难道单纯用别的利益来填补损失，就天下太平了吗？你们这种想法，是在践踏所有拼命工作的人啊！” ‖ 艾莉莎钢铁般的伦理观，让那群大男人全都听傻了，就连罗伦斯也不例外。 ‖ 因为艾莉莎帮助劳德商行的动机，并不是受过他们照顾或是为了卖人情，而是保护主教区居民的劳动成果。
3_114	狼与尾巴的圆舞	3	114	0	我把帐簿全看过了。	艾莉莎钢铁般的伦理观，让那群大男人全都听傻了，就连罗伦斯也不例外。 ‖ 因为艾莉莎帮助劳德商行的动机，并不是受过他们照顾或是为了卖人情，而是保护主教区居民的劳动成果。 ‖ 不过罗伦斯的第一个想法，是救人花费应该会高过庄稼卖价，这样恐怕没有意义，而主祭他们似乎也是这样想。就在场面开始散发出艾莉莎自己才是没看清事实的那一个时，她又开口了。 ‖ ►“我把帐簿全看过了。” ‖ “……？” ‖ 她瞪了他们一眼，指头像箭一样刺出去。
3_115	狼与尾巴的圆舞	3	115	0	……？	因为艾莉莎帮助劳德商行的动机，并不是受过他们照顾或是为了卖人情，而是保护主教区居民的劳动成果。 ‖ 不过罗伦斯的第一个想法，是救人花费应该会高过庄稼卖价，这样恐怕没有意义，而主祭他们似乎也是这样想。就在场面开始散发出艾莉莎自己才是没看清事实的那一个时，她又开口了。 ‖ “我把帐簿全看过了。” ‖ ►“……？” ‖ 她瞪了他们一眼，指头像箭一样刺出去。 ‖ “你们的财务根本是一塌糊涂！帐簿上满满是浪费、用途不明、计算错误，乱七八糟！你们到底把钱当成什么啦！主教区有钱的时候或许还可以闭一只眼，可是我们事奉神的人一样不应该有这种态度！你们只会在这种时候考虑眼前的得失吗？这样到底有什么意义！”
3_117	狼与尾巴的圆舞	3	117	0	你们的财务根本是一塌糊涂！帐簿上满满是浪费、用途不明、计算错误，乱七八糟！你们到底把钱当成什么啦！主教区有钱的时候或许还可以闭一只眼，可是我们事奉神的人一样不应该有这种态度！你们只会在这种时候考虑眼前的得失吗？这样到底有什么意义！	“我把帐簿全看过了。” ‖ “……？” ‖ 她瞪了他们一眼，指头像箭一样刺出去。 ‖ ►“你们的财务根本是一塌糊涂！帐簿上满满是浪费、用途不明、计算错误，乱七八糟！你们到底把钱当成什么啦！主教区有钱的时候或许还可以闭一只眼，可是我们事奉神的人一样不应该有这种态度！你们只会在这种时候考虑眼前的得失吗？这样到底有什么意义！” ‖ 艾莉莎训得他们全都变成缩头乌龟。 ‖ 看来瓦兰主教区为钱所苦，除了采不到岩盐和铁矿还有其他原因。富裕时代留下来的坏习惯，让他们不懂得管理预算。这样的态度还代代传下来，遇到问题就打马虎眼混过去。
3_126	狼与尾巴的圆舞	3	126	0	所以我不能把这张汇票随便交给你们！你们赶快去调查劳德商行的状况，做该做的事，不懂的就跟这位罗伦斯先生请教！那全都是为了回报村人的辛劳，也是遵从神的旨意！	他无疑是喜欢赚钱，但其中肯定有喜好以外的基准。只要到达这个基准，即使亏损也在所不惜，只为了提升他生命的价值。 ‖ 艾莉莎是一流的圣职人员。 ‖ 罗伦斯暗自这么想。 ‖ ►“所以我不能把这张汇票随便交给你们！你们赶快去调查劳德商行的状况，做该做的事，不懂的就跟这位罗伦斯先生请教！那全都是为了回报村人的辛劳，也是遵从神的旨意！” ‖ 这些老大不小的男人，被年纪和身高都能当他们女儿的艾莉莎骂得立正站好。艾莉莎多半是真的在高阶圣职人员的介绍下来到瓦兰主教区，然而这些人在她面前抬不起头的原因并不只是那样而已。 ‖ “我说完了！愿神保佑你们！”
3_128	狼与尾巴的圆舞	3	128	0	我说完了！愿神保佑你们！	罗伦斯暗自这么想。 ‖ “所以我不能把这张汇票随便交给你们！你们赶快去调查劳德商行的状况，做该做的事，不懂的就跟这位罗伦斯先生请教！那全都是为了回报村人的辛劳，也是遵从神的旨意！” ‖ 这些老大不小的男人，被年纪和身高都能当他们女儿的艾莉莎骂得立正站好。艾莉莎多半是真的在高阶圣职人员的介绍下来到瓦兰主教区，然而这些人在她面前抬不起头的原因并不只是那样而已。 ‖ ►“我说完了！愿神保佑你们！” ‖ 艾莉莎的训斥到此结束，挨骂的人们鹌鹑似的来到罗伦斯身边。 ‖ 劳德商行是在萨罗尼亚发展初期，从南方来此拓展事业的家族商行。如今传到第四代，中等规模，名声还不错。
3_132	狼与尾巴的圆舞	3	132	0	没听说过他们走旁门左道之类的吧？	艾莉莎的训斥到此结束，挨骂的人们鹌鹑似的来到罗伦斯身边。 ‖ 劳德商行是在萨罗尼亚发展初期，从南方来此拓展事业的家族商行。如今传到第四代，中等规模，名声还不错。 ‖ 有一定规模的商行，基本上是什么买卖都做，其中葡萄酒是他们的主力商品。由于酒类绝不会有没人要的一天，一般是拥有执照的商行才能贩售。由此可知，劳德商行在城里的地位并不低。 ‖ ►“没听说过他们走旁门左道之类的吧？” ‖ 在房门前玩牌的年轻人为他们准备的葡萄酒，多半也是劳德商行所贩卖。罗伦斯喝着偏酸的酒，先从这问起。 ‖ “我们是怀疑他们经商失败，再说这里是小麦等农作物汇聚的大市集……赌博这种事是一定会有的。可是赌客之间都互相认识，有什么根本瞒不住。”
3_134	狼与尾巴的圆舞	3	134	0	我们是怀疑他们经商失败，再说这里是小麦等农作物汇聚的大市集……赌博这种事是一定会有的。可是赌客之间都互相认识，有什么根本瞒不住。	有一定规模的商行，基本上是什么买卖都做，其中葡萄酒是他们的主力商品。由于酒类绝不会有没人要的一天，一般是拥有执照的商行才能贩售。由此可知，劳德商行在城里的地位并不低。 ‖ “没听说过他们走旁门左道之类的吧？” ‖ 在房门前玩牌的年轻人为他们准备的葡萄酒，多半也是劳德商行所贩卖。罗伦斯喝着偏酸的酒，先从这问起。 ‖ ►“我们是怀疑他们经商失败，再说这里是小麦等农作物汇聚的大市集……赌博这种事是一定会有的。可是赌客之间都互相认识，有什么根本瞒不住。” ‖ 比如预购明年结穗的小麦可能赚大钱，也可能惨赔。罗伦斯不久前也吃过鲱鱼卵的苦头。 ‖ “那商行有赚钱吗？”
3_136	狼与尾巴的圆舞	3	136	0	那商行有赚钱吗？	在房门前玩牌的年轻人为他们准备的葡萄酒，多半也是劳德商行所贩卖。罗伦斯喝着偏酸的酒，先从这问起。 ‖ “我们是怀疑他们经商失败，再说这里是小麦等农作物汇聚的大市集……赌博这种事是一定会有的。可是赌客之间都互相认识，有什么根本瞒不住。” ‖ 比如预购明年结穗的小麦可能赚大钱，也可能惨赔。罗伦斯不久前也吃过鲱鱼卵的苦头。 ‖ ►“那商行有赚钱吗？” ‖ 这问题让出来说明的圣职人员和村民们面面相觑。 ‖ “说错了我也不会怪谁的。”
3_138	狼与尾巴的圆舞	3	138	0	说错了我也不会怪谁的。	比如预购明年结穗的小麦可能赚大钱，也可能惨赔。罗伦斯不久前也吃过鲱鱼卵的苦头。 ‖ “那商行有赚钱吗？” ‖ 这问题让出来说明的圣职人员和村民们面面相觑。 ‖ ►“说错了我也不会怪谁的。” ‖ 艾莉莎这么说之后，村民才松口气说： ‖ “我们是不相信啦……不过劳德商行的老板是说他们有赚没错。”
